158173	GEZ0005S	19/06/2018 16:20	03/07/2018 16:20
158169	GEZ0001S	19/06/2018 15:55	03/07/2018 15:55
158167	GEZ0003S	19/06/2018 15:35	03/07/2018 15:35
158164	GEZ0004S	19/06/2018 15:20	03/07/2018 15:20
158112	GEZ0002S	18/06/2018 14:55	02/07/2018 14:55
157479	GEZ0005S	06/06/2018 14:45	20/06/2018 14:45
157472	GEZ0004S	06/06/2018 12:00	20/06/2018 12:00
157467	GEZ0003S	06/06/2018 11:15	20/06/2018 11:15
157462	GEZ0002S	06/06/2018 10:10	20/06/2018 10:10
157461	GEZ0001S	06/06/2018 09:30	20/06/2018 09:30
156797	GEZ0002S	23/05/2018 14:55	06/06/2018 14:55
156787	GEZ0003S	23/05/2018 13:35	06/06/2018 13:35
156774	GEZ0005S	23/05/2018 10:35	06/06/2018 10:35
156771	GEZ0004S	23/05/2018 09:55	06/06/2018 09:55
156755	GEZ0001S	23/05/2018 07:15	06/06/2018 07:15
156322	GEZ0003S	14/05/2018 14:45	28/05/2018 14:45
156133	GEZ0004S	10/05/2018 15:00	24/05/2018 15:00
156117	GEZ0005S	10/05/2018 12:20	24/05/2018 12:20
156107	GEZ0002S	10/05/2018 11:15	24/05/2018 11:15
156085	GEZ0001S	10/05/2018 07:45	24/05/2018 07:45
155505	GEZ0004S	27/04/2018 16:00	11/05/2018 16:00
155487	GEZ0003S	27/04/2017 10:45	11/05/2017 10:45
155460	GEZ0001S	26/04/2018 15:15	10/05/2018 15:15
155434	GEZ0002S	26/04/2018 12:30	10/05/2018 12:30
155432	GEZ0005S	26/04/2018 11:00	10/05/2018 11:00
155075	GEZ0002S	19/04/2018 14:20	03/05/2018 14:20
154723	GEZ0003S	13/04/2018 17:15	27/04/2018 17:15
154717	GEZ0004S	13/04/2018 16:15	27/04/2018 16:15
154707	GEZ0005S	13/04/2018 14:35	27/04/2018 14:35
154680	GEZ0002S	13/04/2018 13:10	27/04/2018 13:10
154646	GEZ0001S	13/04/2018 10:10	27/04/2018 10:10
154169	GEZ0003S	04/04/2018 16:45	18/04/2018 16:45
154061	GEZ0004S	03/04/2018 07:30	17/04/2018 07:30
153882	GEZ0002S	28/03/2018 06:45	11/04/2018 06:45
153772	GEZ0003S	26/03/2018 14:45	09/04/2018 14:45
153760	GEZ0001S	26/03/2018 13:35	09/04/2018 13:35
153758	GEZ0004S	26/03/2018 12:45	09/04/2018 12:45
153745	GEZ0005S	26/03/2018 10:40	09/04/2018 10:40
153038	GEZ0003S	14/03/2018 07:45	28/03/2018 08:45
152946	GEZ0005S	12/03/2018 15:55	26/03/2018 16:55
152914	GEZ0002S	12/03/2018 11:05	26/03/2018 12:05
152905	GEZ0004S	12/03/2018 09:20	26/03/2018 10:20
152904	GEZ0001S	12/03/2018 09:05	26/03/2018 10:05
152360	GEZ0005S	27/02/2018 12:05	13/03/2018 12:05
152355	GEZ0004S	27/02/2018 11:15	13/03/2018 11:15
152353	GEZ0002S	27/02/2018 10:20	13/03/2018 10:20
152349	GEZ0003S	27/02/2018 09:30	13/03/2018 09:30
152347	GEZ0001S	27/02/2018 08:35	13/03/2018 08:35
151536	GEZ0002S	12/02/2018 14:35	26/02/2018 14:35
151531	GEZ0005S	12/02/2018 13:45	26/02/2018 13:45
151501	GEZ0003S	12/02/2018 10:20	26/02/2018 10:20
151495	GEZ0004S	12/02/2018 08:55	26/02/2018 08:55
151482	GEZ0001S	12/02/2018 07:55	26/02/2018 07:55
150706	GEZ0005S	29/01/2018 15:30	12/02/2018 15:30
150697	GEZ0004S	29/01/2018 14:45	12/02/2018 14:45
150690	GEZ0003S	29/01/2018 13:45	12/02/2018 13:45
150659	GEZ0002S	29/01/2018 10:05	12/02/2018 10:05
150631	GEZ0001S	29/01/2018 06:45	12/02/2018 06:45
149779	GEZ0002S	12/01/2018 16:30	26/01/2018 16:30
149761	GEZ0001S	12/01/2018 14:55	26/01/2018 14:55
149747	GEZ0003S	12/01/2018 14:20	26/01/2018 14:20
149705	GEZ0005S	12/01/2018 10:15	26/01/2018 10:15
149693	GEZ0004S	12/01/2018 07:30	26/01/2018 07:30
149106	GEZ0004S	29/12/2017 13:00	12/01/2018 13:00
149103	GEZ0002S	29/12/2017 12:20	12/01/2018 12:20
149089	GEZ0005S	29/12/2017 08:55	12/01/2018 08:55
149088	GEZ0003S	29/12/2017 08:15	12/01/2018 08:15
149087	GEZ0001S	29/12/2017 07:30	12/01/2018 07:30
148484	GEZ0002S	15/12/2017 15:45	29/12/2017 15:45
148468	GEZ0001S	15/12/2017 14:00	29/12/2017 14:00
148424	GEZ0004S	15/12/2017 10:15	29/12/2017 10:15
148421	GEZ0003S	15/12/2017 09:20	29/12/2017 09:20
148308	GEZ0005S	13/12/2017 10:15	27/12/2017 10:15
147841	GEZ0002S	06/12/2017 08:00	20/12/2017 08:00
147763	GEZ0005S	05/12/2017 09:10	19/12/2017 09:10
147565	GEZ0004S	01/12/2017 08:25	15/12/2017 08:25
147539	GEZ0001S	30/11/2017 14:45	14/12/2017 14:45
147502	GEZ0003S	30/11/2017 09:50	14/12/2017 09:50
146979	GEZ0002S	23/11/2017 07:20	07/12/2017 07:20
146924	GEZ0005S	22/11/2017 10:30	06/12/2017 10:30
146645	GEZ0003S	17/11/2017 14:55	01/12/2017 14:55
146632	GEZ0001S	17/11/2017 00:00	01/12/2017 00:00
146608	GEZ0002S	17/11/2017 11:05	01/12/2017 11:05
146599	GEZ0004S	17/11/2017 10:25	01/12/2017 10:25
145947	GEZ0001S	08/11/2017 13:00	22/11/2017 13:00
145940	GEZ0002S	08/11/2017 11:25	22/11/2017 11:25
145897	GEZ0003S	07/11/2017 13:35	21/11/2017 13:35
145887	GEZ0004S	07/11/2017 12:40	21/11/2017 12:40
145879	GEZ0005S	07/11/2017 11:20	21/11/2017 11:20
145405	GEZ0002S	28/10/2017 06:45	11/11/2017 05:45
145247	GEZ0003S	26/10/2017 10:45	09/11/2017 09:45
145048	GEZ0001S	23/10/2017 15:30	06/11/2017 14:30
145032	GEZ0005S	23/10/2017 12:10	06/11/2017 11:10
145014	GEZ0003S	23/10/2017 09:05	06/11/2017 08:05
144927	GEZ0002S	20/10/2017 15:15	03/11/2017 14:15
144838	GEZ0004S	19/10/2017 13:05	02/11/2017 12:05
144352	GEZ0003S	10/10/2017 12:30	24/10/2017 12:30
144349	GEZ0001S	10/10/2017 12:00	24/10/2017 12:00
144287	GEZ0002S	09/10/2017 09:30	23/10/2017 09:30
144281	GEZ0004S	09/10/2017 08:30	23/10/2017 08:30
144275	GEZ0005S	09/10/2017 07:20	23/10/2017 07:20
143636	GEZ0003S	26/09/2017 17:30	10/10/2017 17:30
143633	GEZ0004S	26/09/2017 16:30	10/10/2017 16:30
143626	GEZ0002S	26/09/2017 15:30	10/10/2017 15:30
143603	GEZ0001S	26/09/2017 12:45	10/10/2017 12:45
143569	GEZ0005S	26/09/2017 06:45	10/10/2017 06:45
142424	GEZ0005S	30/08/2017 07:15	13/09/2017 07:15
142409	GEZ0002S	29/08/2017 14:55	12/09/2017 14:55
142406	GEZ0001S	29/08/2017 14:10	12/09/2017 14:10
142378	GEZ0004S	28/08/2017 09:35	11/09/2017 09:35
142377	GEZ0003S	28/08/2017 09:10	11/09/2017 09:10
142264	GEZ0003S	24/08/2017 13:35	07/09/2017 13:35
141881	GEZ0002S	16/08/2017 07:05	30/08/2017 07:05
141859	GEZ0001S	15/08/2017 14:20	29/08/2017 14:20
141828	GEZ0004S	15/08/2017 11:05	29/08/2017 11:05
141758	GEZ0005S	14/08/2017 06:45	28/08/2017 06:45
141709	GEZ0003S	11/08/2017 12:30	25/08/2017 12:30
141235	GEZ0002S	01/08/2017 06:45	15/08/2017 06:45
141228	GEZ0004S	31/07/2017 16:50	14/08/2017 16:50
141220	GEZ0001S	31/07/2017 14:15	14/08/2017 14:15
141151	GEZ0005S	28/07/2017 09:45	11/08/2017 09:45
141124	GEZ0003S	28/07/2017 09:45	11/08/2017 09:45
140723	GEZ0001S	18/07/2017 07:15	01/08/2017 07:15
140704	GEZ0005S	17/07/2017 14:30	31/07/2017 14:30
140701	GEZ0002S	17/07/2017 13:15	31/07/2017 13:15
140694	GEZ0004S	17/07/2017 10:00	31/07/2017 10:00
140678	GEZ0003S	17/07/2017 06:45	31/07/2017 06:45
140301	GEZ0004S	05/07/2017 12:45	19/07/2017 12:45
140215	GEZ0001S	03/07/2017 16:15	17/07/2017 16:15
140199	GEZ0002S	03/07/2017 12:55	17/07/2017 12:55
140198	GEZ0005S	03/07/2017 11:45	17/07/2017 11:45
140192	GEZ0003S	03/07/2017 10:00	17/07/2017 10:00
140008	GEZ0005S	28/06/2017 15:05	12/07/2017 15:05
139697	GEZ0004S	21/06/2017 08:45	05/07/2017 08:45
139613	GEZ0003S	19/06/2017 09:15	03/07/2017 09:15
139603	GEZ0002S	19/06/2017 08:00	03/07/2017 08:00
139599	GEZ0001S	19/06/2017 06:50	03/07/2017 06:50
139500	GEZ0005S	15/06/2017 14:45	29/06/2017 14:45
139084	GEZ0001S	06/06/2017 14:55	20/06/2017 14:55
139081	GEZ0003S	06/06/2017 14:25	20/06/2017 14:25
139071	GEZ0004S	06/06/2017 11:05	20/06/2017 11:05
139064	GEZ0005S	06/06/2017 10:20	20/06/2017 10:20
139058	GEZ0002S	06/06/2017 09:15	20/06/2017 09:15
138694	GEZ0001S	26/05/2017 10:30	09/06/2017 10:30
138675	GEZ0002S	26/05/2017 06:45	09/06/2017 06:45
138598	GEZ0005S	24/05/2017 14:15	07/06/2017 14:15
138590	GEZ0003S	24/05/2017 13:45	07/06/2017 13:45
138584	GEZ0004S	24/05/2017 12:15	07/06/2017 12:15
138068	GEZ0001S	11/05/2017 14:30	25/05/2017 14:30
138014	GEZ0002S	10/05/2017 14:45	24/05/2017 14:45
137968	GEZ0003S	09/05/2017 15:15	23/05/2017 15:15
137963	GEZ0001S	09/05/2017 14:15	23/05/2017 14:15
137953	GEZ0005S	09/05/2017 13:25	23/05/2017 13:25
137884	GEZ0004S	08/05/2017 10:15	22/05/2017 10:15
137448	GEZ0003S	26/04/2017 13:15	10/05/2017 13:15
137395	GEZ0005S	25/04/2017 15:15	09/05/2017 15:15
137351	GEZ0002S	25/04/2017 06:45	09/05/2017 06:45
137339	GEZ0001S	24/04/2017 16:05	08/05/2017 16:05
137329	GEZ0004S	24/04/2017 15:15	08/05/2017 15:15
137021	GEZ0005S	13/04/2017 16:15	27/04/2017 16:15
136992	GEZ0002S	13/04/2017 12:25	27/04/2017 12:25
136952	GEZ0004S	12/04/2017 15:50	26/04/2017 15:50
136925	GEZ0003S	12/04/2017 10:55	26/04/2017 10:55
136902	GEZ0001S	12/04/2017 06:45	26/04/2017 06:45
136623	GEZ0004S	05/04/2017 13:00	19/04/2017 13:00
136505	GEZ0002S	03/04/2017 11:00	17/04/2017 11:00
136487	GEZ0005S	03/04/2017 09:35	17/04/2017 09:35
136480	GEZ0001S	03/04/2017 08:25	17/04/2017 08:25
136476	GEZ0003S	03/04/2017 07:45	17/04/2017 07:45
136184	GEZ0003S	27/03/2017 14:45	10/04/2017 14:45
136182	GEZ0001S	27/03/2017 14:30	10/04/2017 14:30
136172	GEZ0002S	27/03/2017 12:00	10/04/2017 12:00
136160	GEZ0004S	27/03/2017 09:25	10/04/2017 09:25
136150	GEZ0005S	27/03/2017 08:15	10/04/2017 08:15
135724	GEZ0002S	17/03/2017 10:30	31/03/2017 11:30
135700	GEZ0004S	17/03/2017 06:45	31/03/2017 07:45
135665	GEZ0001S	16/03/2017 12:35	30/03/2017 13:35
135656	GEZ0005S	16/03/2017 10:00	30/03/2017 11:00
135650	GEZ0003S	16/03/2017 07:55	30/03/2017 08:55
135076	GEZ0001S	03/03/2017 16:05	17/03/2017 16:05
135068	GEZ0002S	03/03/2017 15:15	17/03/2017 15:15
135059	GEZ0005S	03/03/2017 14:15	17/03/2017 14:15
135028	GEZ0003S	03/03/2017 09:45	17/03/2017 09:45
135015	GEZ0004S	02/03/2017 06:45	16/03/2017 06:45
133828	GEZ0005S	08/02/2017 07:00	22/02/2017 07:00
133820	GEZ0004S	07/02/2017 15:15	21/02/2017 15:15
133784	GEZ0003S	07/02/2017 09:30	21/02/2017 09:30
133770	GEZ0001S	06/02/2017 15:45	20/02/2017 15:45
133765	GEZ0002S	06/02/2017 14:15	20/02/2017 14:15
133214	GEZ0001S	25/01/2017 14:45	08/02/2017 14:45
133182	GEZ0003S	25/01/2017 11:30	08/02/2017 11:30
133181	GEZ0005S	25/01/2017 11:15	08/02/2017 11:15
133049	GEZ0002S	23/01/2017 11:00	06/02/2017 11:00
133044	GEZ0004S	23/01/2017 09:45	06/02/2017 09:45
132484	GEZ0005S	11/01/2017 14:45	25/01/2017 14:45
132450	GEZ0002S	11/01/2017 10:35	25/01/2017 10:35
132434	GEZ0001S	11/01/2017 06:45	25/01/2017 06:45
132421	GEZ0004S	10/01/2017 14:55	24/01/2017 14:55
132408	GEZ0003S	10/01/2017 14:00	24/01/2017 14:00
132142	GEZ0003S	03/01/2017 16:30	17/01/2017 16:30
132098	GEZ0005S	03/01/2017 06:45	17/01/2017 06:45
132041	GEZ0001S	29/12/2016 13:15	12/01/2017 13:15
132020	GEZ0004S	28/12/2016 15:15	11/01/2017 15:15
132009	GEZ0002S	28/12/2016 13:45	11/01/2017 13:45
131860	GEZ0003S	22/12/2016 07:05	05/01/2017 07:05
131802	GEZ0001S	21/12/2016 06:45	04/01/2017 06:45
